UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2023/03/15T11:46:54z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,28,55,13,1000.64,0.05,36504,0,728,28.85,45.96,51.75,28.35,44.51,51.75,127,123,3680.07,1037.04,207.13,20.13,3.82,1.6,31.47,50.96,57.46,29.7,47.16,57.37,139,130,4054.16,1166.33,217.67,24.3,6.6,3.09,
2023/03/15T11:48:54z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,27,54,12,1000.63,0.05,36504,0,848,31.56,47.67,52.14,30.21,45.68,52.14,131,126,3907.26,1104.26,196.84,14.77,4.14,1.12,32.32,52.88,61.43,30.29,48.61,60.93,144,133,4151.3,1202.02,230.05,29.2,9.68,2.39,
2023/03/15T11:50:54z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,27,55,13,1000.62,0.05,36504,0,968,31.04,49.09,54.64,29.91,47.05,54.64,134,129,3910.15,1107.67,213.27,19.02,4.73,1.96,33.63,55.11,63.5,31.22,49.89,62.69,149,136,4305.11,1240.72,237.91,25.44,9.33,2.63,
2023/03/15T11:52:54z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,28,54,13,1000.64,0.05,36504,0,1088,28.47,45.71,52.31,27.91,44.65,52.31,126,124,3635.24,1014.58,201.91,20.87,5.09,2.25,32.29,49.91,56.44,30.33,46.6,56.44,136,128,4031.78,1165.69,208.33,21.67,6.8,2.36,
2023/03/15T11:54:54z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,27,55,12,1000.57,0.05,36504,0,1208,34.3,51.36,55.46,32.02,48.21,55.46,140,132,4155.27,1179.43,211.79,17.05,2.89,0.79,36.62,57.66,65,32.66,51.17,63.69,152,140,4517.33,1311.4,243.52,26.79,7.59,2.28,
2023/03/15T11:57:04z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,25,55,11,998.46,nan,36656,0,129,31.4,46.33,53.21,30.12,44.88,53.21,128,124,4012.4,1104.93,195.09,20.23,4.93,2.84,33.45,54.92,61.7,31.12,49.6,61.05,149,136,4352.77,1248.78,230.57,26.17,6.55,2.65,
2023/03/15T11:59:04z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,28,55,13,1000.53,0.05,36504,0,249,31.15,48.27,57.11,29.95,46.15,57.11,132,127,3885.33,1094.76,214.73,22.6,5.96,2.65,31.91,51.45,58.89,30.12,47.52,58.61,140,131,4091.09,1187.55,218.29,23.05,8.29,2.79,
2023/03/15T12:01:04z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,27,55,13,1000.47,0.05,36504,0,369,32.82,49.87,58.09,31.04,47.15,57.95,136,130,4098.16,1149.84,211.11,21.91,7.13,1.93,36.8,58.11,65.38,32.85,51.6,63.96,152,141,4650.27,1336.35,240.13,26.71,8.27,2.07,
2023/03/15T12:03:04z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,28,55,13,1000.45,0.05,36504,0,489,26,37.65,42.67,25.74,37.37,42.67,106,106,3358.63,911.79,149.3,12.95,3.89,1.19,29.55,46.47,55.55,28.45,44.47,55.55,128,123,3792.06,1098.66,199.28,23.4,9.4,3.89,
2023/03/15T12:05:04z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,27,55,13,1000.36,0.05,36504,0,609,30.18,45.11,50.89,29.23,44.19,50.89,125,122,3802.47,1063.49,188.65,17.79,4.14,1.89,33.2,53.56,61.25,30.76,48.86,60.66,145,134,4327.02,1243.78,232.98,26.95,8.37,2.41,
2023/03/15T12:07:04z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,27,55,12,1000.38,0.05,36504,0,729,29.25,44.59,50.25,28.75,43.75,50.25,123,121,3683.09,1049.09,188.04,15.54,5,2.36,33.21,55.02,63.47,30.9,49.66,62.47,149,136,4223.22,1235.43,236.48,31.74,9.16,2.93,
2023/03/15T12:09:04z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,28,55,13,1000.35,0.05,36504,0,849,29.38,43.55,48.58,28.73,42.65,48.58,121,119,3639.6,1029.91,182.05,14.69,3.27,0.11,31.3,51.25,57,29.77,47.61,56.91,140,131,4070.47,1172.58,226.91,22.65,6.25,1.82,
2023/03/15T12:11:04z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,28,55,13,1000.4,0.05,36504,0,969,28.04,42.16,47.84,27.82,41.58,47.84,117,116,3609.16,1004.88,175.65,15.67,4.7,2.53,31.96,49.49,55.23,30.06,46.11,55.23,135,127,4026.34,1171.36,211.45,21.26,6.38,2.57,
2023/03/15T12:13:04z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,28,54,13,1000.36,0.05,36504,0,1089,27.38,41.52,50.66,27.34,41.4,50.66,116,116,3549.88,1001.12,189.14,20.55,7.17,2.24,31.04,48.09,56.48,29.41,45.2,56.26,132,125,3972.5,1154.94,213.98,24.78,8.41,3.37,
2023/03/15T12:15:04z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,28,54,13,1000.41,0.05,36504,0,1209,26.8,40.43,47.89,26.73,40.38,47.89,113,113,3582.48,986.09,175.48,14.46,6.5,2.25,31.75,50.51,60.25,30.02,47.05,59.81,138,129,4030.32,1164.72,205.39,28.58,10.11,4.98,
2023/03/15T12:17:14z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,29,54,14,1000.37,nan,36656,0,129,25.98,38.78,45.58,25.83,38.78,45.58,109,109,3368.85,935.47,161.65,17.05,4.45,2.55,26.74,43.87,52.5,26.61,42.5,52.5,122,118,3508.66,1000.87,196.08,24.95,9.26,4.16,
2023/03/15T12:19:14z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,29,53,14,1000.22,0.05,36568,0,249,25.33,40.28,44.61,25.33,40.2,44.61,113,113,3251,925.33,173.57,18.52,3.78,1.41,28.35,46.25,54.49,27.86,44.09,54.33,127,122,3628.05,1044.35,211.02,24.61,9.33,3.16,
2023/03/15T12:21:14z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,29,53,14,1000.15,0.05,36568,0,369,23.02,36.88,42.61,23.02,36.88,42.61,104,104,3039.64,857.43,171.55,14.75,4.61,1.5,24.52,36.39,43.64,24.45,36.34,43.64,103,103,3232.61,919.09,179.02,16.14,7.88,3.43,
2023/03/15T12:23:14z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,29,53,14,1000.18,0.05,36504,0,489,24.86,38.8,44.05,24.86,38.8,44.05,109,109,3215.2,911.43,171.93,16.25,3.43,1.96,26.36,43.29,52.78,26.22,42.38,52.78,120,118,3531.98,1017.95,194.27,25.35,10.31,3.93,
2023/03/15T12:25:14z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,30,53,14,1000.23,0.05,36504,0,609,23.14,36.25,41.12,23.14,36.04,41.12,103,102,3064.29,851.7,168.64,16.32,3.25,1.18,24.75,40.68,48.42,24.75,40.39,48.42,114,113,3434.32,967.63,182.35,21.88,8,3.05,
2023/03/15T12:27:14z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,30,52,14,1000.35,0.05,36504,0,729,21.59,33,37.67,21.59,33,37.67,95,95,2931.17,802.81,152.57,10.96,3.63,1.04,24.14,41.75,49.05,24.14,40.49,49.05,116,113,3232.32,941.79,186.93,24.3,7.81,2.81,
2023/03/15T12:29:14z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,29,52,13,1000.37,0.05,36504,0,849,24.46,37.55,44.77,24.18,37.55,44.77,106,106,3184.18,891.11,158.52,14.96,6.18,3.18,25.23,41.75,50.36,24.79,40.27,50.05,116,113,3308.09,953.07,187.62,21.93,9.66,3.46,
2023/03/15T12:31:14z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,30,52,14,1000.31,0.05,36504,0,969,23.88,36.7,42,23.88,36.7,42,104,104,3029.75,863.63,165.17,15.43,3.77,1.9,28,43.91,52.38,27.32,42.48,52.18,122,118,3539.68,1037.04,197.29,24.54,8.79,4.32,
2023/03/15T12:33:14z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,30,51,14,1000.4,0.05,36504,0,1089,24.75,38.09,45.8,24.75,38.04,45.8,107,107,3251.57,907.98,175.09,16.95,7.39,3.21,26.3,40.23,49.61,25.91,39.21,48.91,113,110,3438.21,987.46,168.23,21.75,9.54,5.51,
2023/03/15T12:35:14z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,30,51,14,1000.37,0.05,36504,0,1209,24.11,35.46,44.74,24.11,35.46,44.74,100,100,3053.56,865.17,151.35,17.74,8.74,3.63,25.79,42.38,48.97,25.36,41.17,48.97,118,115,3381.16,973.05,192.93,23.33,6.93,3.1,
2023/03/15T12:37:25z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,30,51,14,1000.38,nan,36656,0,130,22.91,31.14,38.82,22.91,31.14,38.82,91,91,2935.57,812.75,122.77,15.55,6.09,2.68,23.31,39.54,47.36,23.28,39.03,47.36,111,110,3129.54,905.44,188.28,22.41,8.1,3.49,
2023/03/15T12:39:25z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,29,51,13,1000.32,0.05,36568,0,250,25.89,40.93,45.93,25.76,40.36,45.93,114,113,3325.15,943.65,175.36,15.16,3.67,2.58,29.19,48.33,55.26,28.25,45.58,55.11,133,126,3810.53,1101.21,211.05,26.35,7.33,3.02,
2023/03/15T12:41:25z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,30,51,14,1000.43,0.05,36568,0,370,20.51,33.14,37.11,20.51,33.14,37.11,95,95,2768.89,778.46,152.37,11.86,2.74,0.67,22.8,38.06,44.02,22.39,37.15,43.98,107,105,3047.33,880.56,162.31,18.52,6.33,2.96,
2023/03/15T12:43:25z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,30,51,14,1000.28,0.05,36568,0,490,22.53,33.05,37.8,22.53,33.05,37.8,95,95,2954.54,807.19,133.83,14.61,3.49,1.63,26.62,39.84,47.18,26.07,39.21,47.18,112,110,3412.71,984.11,175.68,21.68,7.96,3.18,
2023/03/15T12:45:25z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,30,51,14,1000.25,0.05,36504,0,610,19.63,31.91,36.79,19.63,31.91,36.79,93,93,2602.74,737.26,148.74,13.7,3.89,1.47,19.95,31.03,36.69,19.91,31,36.69,91,91,2666.79,758.6,131.26,16.41,6.26,2.28,
2023/03/15T12:47:25z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,30,51,14,1000.24,0.05,36504,0,730,22.14,33.28,39.19,22.14,33.28,39.19,96,96,2888.79,797.72,142.93,15.58,4.07,1.33,24.8,41.36,46.34,24.52,39.93,46.34,115,112,3310.23,942.73,181.36,18.89,5.43,1.68,
2023/03/15T12:49:25z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,30,51,14,1000.24,0.05,36504,0,850,23.12,37.21,41.83,23.12,37.21,41.83,105,105,3151.97,872.88,169.55,14.86,3.86,1.59,25.93,39.75,44.42,25.35,39.18,44.42,111,110,3394.53,967.79,173.02,18.56,5.16,0.53,
2023/03/15T12:51:25z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,29,51,13,1000.25,0.05,36504,0,970,26.12,38.41,43,25.98,38.38,43,108,108,3287.12,920.53,169.47,14.31,3.17,0.79,29.28,45.02,49.57,28.24,43.07,49.57,124,120,3674.56,1066.37,186.61,19.19,4.89,1.63,
2023/03/15T12:53:25z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,22,51,6,992.55,0.05,36504,0,1090,22.11,34.21,37.75,22.07,34.21,37.75,97,97,2946.37,812.82,148.14,13.4,2.53,0.32,25.5,43.33,50.56,25.2,41.98,50.56,120,117,3417.17,981.44,194.76,23.96,7.44,2.81,
2023/03/15T12:55:25z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,30,51,14,1000.38,0.05,36504,0,1210,23.61,36.8,39.88,23.46,36.57,39.88,104,104,3110.3,864.04,157.23,11.79,2.82,0.96,22.96,36.84,44.49,22.82,36.37,44.49,104,103,3071.95,880.37,150.75,21.77,9.23,1.54,
2023/03/15T12:57:35z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,30,51,14,1000.43,nan,36656,0,129,26.86,40.14,44.14,26.48,39.86,44.14,112,112,3393.36,961.52,169.07,13.71,2.81,1.1,29.79,47.44,54.23,28.69,44.82,54.13,130,124,3877.77,1106.23,202.46,24.05,7.23,3.03,
2023/03/15T12:59:35z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,30,50,14,1000.55,0.05,36568,0,249,20.61,32.63,35.52,20.61,32.59,35.52,94,94,2836.83,772.44,138.65,12.81,2.07,0.52,23.49,37.07,41.72,23.09,36.19,41.7,105,103,3138.16,890.67,152.86,15.05,5.02,2.11,
2023/03/15T13:01:35z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,30,50,13,1000.51,0.05,36568,0,369,23.34,34.58,37.59,23.31,34.54,37.59,98,98,3045.61,841.07,142.29,10.47,2.2,0.95,26,39.38,48,25.45,38.61,47.89,111,109,3457.34,975.93,165.96,18.48,8.96,4.43,
2023/03/15T13:03:35z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,30,50,13,1000.42,0.05,36504,0,489,21.07,34.68,38.51,20.93,34.68,38.51,98,98,2856.79,792.35,154.74,14.25,2.18,0.6,25.64,42.14,49.54,25.21,40.46,49.46,117,113,3359.09,963.96,178.93,23.75,8.36,2.75,
2023/03/15T13:05:35z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,30,50,14,1000.34,0.05,36504,0,609,20.42,33.34,37.77,20.26,33.28,37.77,96,96,2733.4,757.62,144.83,13.66,4.15,1.09,22.43,37.48,42.88,22.31,36.83,42.88,106,104,3035.22,869.1,172.66,16.81,5.79,1.97,
2023/03/15T13:07:35z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,29,50,13,1000.44,0.05,36504,0,729,23,34.14,38.02,22.55,33.82,38.02,97,97,2967.64,830.88,154.52,11.23,2.57,0.79,24.16,37.86,44.37,23.28,36.05,44.11,107,102,3179.05,907.21,171.23,17.46,7.11,1.61,
2023/03/15T13:09:35z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,30,51,14,1000.38,0.05,36504,0,849,23.42,35.61,40.61,23.42,35.61,40.61,101,101,3121.42,856.82,141.86,16.53,4.6,1.3,26.44,42.4,46.98,25.98,41.47,46.98,118,116,3418.95,991.79,186.49,17.81,4.32,2.07,
2023/03/15T13:11:35z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,29,50,13,1000.38,0.05,36504,0,969,25.62,39.41,46.59,25.47,38.98,46.59,111,110,3339.78,941.48,177.16,18.34,6.34,2.52,27.94,45.04,56.78,27.11,42.87,56.19,124,119,3718.44,1063.63,203.06,29.39,12.52,5.67,
2023/03/15T13:13:35z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,29,51,13,1000.29,0.05,36504,0,1089,30.27,45.36,49.12,29.27,43.7,49.12,125,121,3753.43,1070.23,185.73,14.41,2.79,0.93,31.13,48.91,55.42,29.13,45.6,54.64,134,126,3968.4,1157.24,209.84,24.33,6.73,3.16,
2023/03/15T13:15:35z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,29,52,13,1000.25,0.05,36504,0,1209,31.21,46.53,52.44,29.88,44.63,52.44,128,123,3983.53,1111.82,201.32,19.23,5.16,2.07,33.65,54.67,60.02,30.91,49.09,59.46,148,134,4358.74,1256.18,234.82,24.14,5.58,2.84,
2023/03/15T13:17:46z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,29,52,13,1000.41,nan,36656,0,130,32.68,47.68,54.61,31.07,45.61,54.61,131,126,4183.46,1172.34,199.66,17.73,5.46,2.49,36.08,56.03,61.76,32.45,49.71,61,151,136,4596.47,1343.82,242.05,21.58,6.42,2.37,
2023/03/15T13:19:46z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,29,52,13,1000.27,0.05,36568,0,250,36.06,54.65,60.9,32.6,49.77,60.44,148,136,4461.4,1270.35,238.96,19.04,4.96,2.27,37.53,56.84,61.42,33.26,50.61,60.75,152,138,4719.53,1361.63,238.82,19.19,5.33,1.47,
2023/03/15T13:21:46z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,30,52,14,1000.22,0.05,36568,0,370,33.46,49.07,56.46,30.95,46.2,55.96,134,127,4266.27,1186.96,213.21,18.7,6.11,1.93,37.68,60.77,66.93,33.16,52.64,64.57,154,143,4820.95,1402.77,255.36,27.68,6.68,2.82,
2023/03/15T13:23:46z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,31,52,15,1000.17,0.05,36568,0,490,25.48,40.29,48.38,25.1,39.5,48.38,113,111,3393.47,937.69,175.4,21.28,7.14,3.34,26.13,41.91,49.3,25.61,40.41,49.11,117,113,3472.17,994.87,190.09,20.07,8.19,2.93,
2023/03/15T13:25:46z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,31,51,15,1000.23,0.05,36568,0,610,21.33,34.36,38.36,21.33,34.26,38.36,98,98,2898.67,802.9,150.84,14.1,2.55,0.9,23.53,37.6,40.65,23.47,37.22,40.65,106,105,3091.09,889.38,159.91,14.07,3.31,0.98,
2023/03/15T13:27:46z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,31,50,14,1000.11,0.05,36568,0,730,22.07,34.37,39.91,22.07,34.37,39.91,98,98,2949.67,836.59,152.81,15.19,3.7,1.44,25.49,40.95,46.67,25.14,39.93,46.67,114,112,3388.32,966.19,184.49,18.25,6.25,2.6,
2023/03/15T13:29:46z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,31,50,14,1000.22,0.05,36568,0,850,24.33,38.17,45.13,24.33,38.15,45.13,108,108,3311.5,922.96,173.93,18.56,4.85,2,27.16,41.34,46.67,26.67,40.71,46.67,115,114,3613.19,1045.57,187.76,16.52,6.28,1.66,
2023/03/15T13:31:46z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,32,50,15,1000.15,0.05,36568,0,970,25.65,40.23,44.82,25.49,39.77,44.82,113,112,3417.42,956.11,181.82,14.84,4.28,1.93,27.69,44.91,52.3,26.89,42.93,52.09,124,119,3757.33,1086.48,194.98,22.56,7.61,3.11,
2023/03/15T13:33:46z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,32,49,15,1000.18,0.05,36568,0,1090,20.3,29.95,34.89,20.3,29.95,34.89,89,89,2679.89,758.16,132.88,11.3,3.51,1.23,19.98,33.53,37.69,19.98,33.31,37.69,96,96,2766.87,793.55,152.95,17.76,4.45,2.09,
2023/03/15T13:35:46z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,33,49,16,1000.2,0.05,36568,0,1210,20.45,32.53,37.64,20.45,32.53,37.64,94,94,2799.22,780.02,144.69,16.51,4.22,0.8,22.69,33.64,39.81,22.53,33.64,39.81,96,96,2915.64,849.64,148.75,14.68,6.68,3.05,
2023/03/15T13:37:57z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,33,49,15,1000.18,nan,36656,0,130,20.67,30.6,35.88,20.67,30.6,35.88,90,90,2785.47,771.86,129.16,13.26,4.6,2.84,23.44,38.85,47.9,23.44,38.36,47.9,109,108,3176.77,906.49,181.05,24.15,9.85,3.90,
2023/03/15T13:39:57z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,33,48,15,1000.11,0.05,36568,0,250,21,33.7,38.4,21,33.7,38.4,96,96,2943.34,819.85,150.13,13.96,3.32,1.25,24.19,39.49,45.51,24.19,39.03,45.51,111,110,3166.27,932.53,179.88,20.88,7.1,1.9,
2023/03/15T13:41:57z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,33,48,15,1000.05,0.05,36568,0,370,22.52,34.71,37.38,22.48,34.59,37.38,99,98,2957.02,842.03,150.67,12.55,2.66,1.86,23.93,39.36,45.82,23.78,38.78,45.82,111,109,3243.11,936.62,182.84,20.91,6.73,2.51,
2023/03/15T13:43:57z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,34,48,16,1000.02,0.05,36568,0,490,21.54,32.54,37.25,21.54,32.54,37.25,94,94,2901.76,825.73,140.88,13.05,3.42,1.42,22.47,36.16,43.85,22.47,36.09,43.85,103,102,3075.11,894.36,163.29,22.84,8.58,3.56,
2023/03/15T13:45:57z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,32,47,14,999.98,0.05,36568,0,610,24.93,36.24,42.61,24.63,36.09,42.61,103,102,3248.83,927.48,151.04,14.52,5,3.19,26.61,41.72,50.77,25.98,40.46,50.77,116,113,3585.84,1024.79,186.95,28.35,10.35,3.09,
2023/03/15T13:47:57z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,33,47,15,1000.05,0.05,36568,0,730,23.3,34.12,40.62,23.3,34.12,40.62,97,97,3124.66,880.84,146.61,16.39,5.36,1.71,23.65,38.56,44.42,23.39,37.96,44.42,109,107,3240.74,940.65,183.16,18.09,6.96,1.23,
2023/03/15T13:49:57z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,33,47,15,999.98,0.05,36504,0,850,20.22,30.91,35.82,20.22,30.91,35.82,91,91,2709.82,764.49,145.47,13.53,3.31,1.31,21.65,34.47,38.95,21.65,34.47,38.95,98,98,2957.35,843.33,162.35,16.49,5.11,1.35,
2023/03/15T13:51:57z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,34,47,16,999.97,0.05,36504,0,970,18.88,28.41,33.52,18.88,28.41,33.52,85,85,2610.96,728.8,131.11,13.7,3.68,1.39,21.83,34.91,41.04,21.83,34.7,41.04,99,99,2944.61,853.02,165.96,17.96,7.41,1.78,
2023/03/15T13:53:57z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,34,47,15,1000,0.05,36504,0,1090,20.84,31.31,35.93,20.84,31.31,35.93,91,91,2813.59,788.83,133.78,13.79,4.38,2.03,22.53,37.92,43.03,22.42,37.22,43.03,107,105,3152.64,904.59,169.24,21,5.15,2.14,
2023/03/15T13:55:57z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,34,47,15,999.93,0.05,36504,0,1210,20.89,32.91,37.87,20.89,32.91,37.87,95,95,2888.83,809.94,148.46,14.48,4.74,2.15,23.21,36.14,42.25,22.95,35.54,42.25,103,101,3151,906.07,170.04,17.56,6.11,4.11,
2023/03/15T13:58:07z,84:f3:eb:7d:7:a8,6.01,2.0+OPENLOG+15552 MB+DS3231+BME280+PMSX003-B+PMSX003-A,34,46,15,999.92,nan,36656,0,129,17.83,28.86,33.21,17.83,28.86,33.21,86,86,2508.93,704.4,137.24,11.1,3.29,1.76,19.82,32.79,37.31,19.82,32.79,37.31,95,95,2789.77,800.21,149.82,17.95,5.18,1.9,
